SPREFID,USUBJID,SEX,MISPEC,MISEVTXT,MISEV,MIORRES,MIRESCAT,MIDY,trial_set_description
T103241-1,T103241-1-0067,F,"LYMPH NODE, MANDIBULAR","",,,,30,CG
T103241-1,T103241-1-0065,F,"NERVE, SCIATIC","",,,,30,CG
T103241-1,T103241-1-0065,F,BRAIN,"",,,,30,CG
T103241-1,T103241-1-0065,F,URETHRA,"",,,,30,CG
T103241-1,T103241-1-0065,F,"BONE MARROW, STERNUM","",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, SALIVARY, SUBLINGUAL","",,,,30,CG
T103241-1,T103241-1-0065,F,"SMALL INTESTINE, DUODENUM","",,,,30,CG
T103241-1,T103241-1-0065,F,TONGUE,"",,,,30,CG
T103241-1,T103241-1-0065,F,LARGE INTESTINE,"",,,,30,CG
T103241-1,T103241-1-0065,F,LARYNX,"",,,,30,CG
T103241-1,T103241-1-0065,F,OVIDUCT,"",,,,30,CG
T103241-1,T103241-1-0065,F,URETER,"",,,,30,CG
T103241-1,T103241-1-0065,F,PHARYNX,"",,,,30,CG
T103241-1,T103241-1-0065,F,"BONE, FEMUR","",,,,30,CG
T103241-1,T103241-1-0065,F,PEYER'S PATCH,"",,,,30,CG
T103241-1,T103241-1-0065,F,"LARGE INTESTINE, CECUM","",,,,30,CG
T103241-1,T103241-1-0065,F,BODY CAVITY,"",,,,30,CG
T103241-1,T103241-1-0065,F,"BONE MARROW, FEMUR","",,,,30,CG
T103241-1,T103241-1-0065,F,EYELID,"",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, PITUITARY","",,,,30,CG
T103241-1,T103241-1-0065,F,NOSE,"",,,,30,CG
T103241-1,T103241-1-0065,F,SKIN/SUBCUTIS,"",,,,30,CG
T103241-1,T103241-1-0065,F,SPINAL CORD,"",,,,30,CG
T103241-1,T103241-1-0065,F,URINARY BLADDER,"",,,,30,CG
T103241-1,T103241-1-0065,F,HEAD,"",,,,30,CG
T103241-1,T103241-1-0065,F,EYE,"",,,,30,CG
T103241-1,T103241-1-0065,F,"LARGE INTESTINE, RECTUM","",,,,30,CG
T103241-1,T103241-1-0065,F,"LYMPH NODE, MANDIBULAR","",,,,30,CG
T103241-1,T103241-1-0065,F,PANCREAS,"",,,,30,CG
T103241-1,T103241-1-0065,F,"BONE, STERNUM","",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, HARDERIAN","",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, ZYMBAL","",,,,30,CG
T103241-1,T103241-1-0065,F,"SMALL INTESTINE, ILEUM","",,,,30,CG
T103241-1,T103241-1-0065,F,SPLEEN,"",,,,30,CG
T103241-1,T103241-1-0065,F,TRACHEA,"",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, SALIVARY, PAROTID","",,,,30,CG
T103241-1,T103241-1-0065,F,KIDNEY,"",,,,30,CG
T103241-1,T103241-1-0065,F,"NERVE, OPTIC","",,,,30,CG
T103241-1,T103241-1-0065,F,"SMALL INTESTINE, JEJUNUM","",,,,30,CG
T103241-1,T103241-1-0065,F,"MUSCLE, SKELETAL","",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, ADRENAL","",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, THYROID","",,,,30,CG
T103241-1,T103241-1-0065,F,HEART,"",,,,30,CG
T103241-1,T103241-1-0065,F,THYMUS,"",,,,30,CG
T103241-1,T103241-1-0065,F,SKIN,"",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, PARATHYROID","",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, SALIVARY","",,,,30,CG
T103241-1,T103241-1-0065,F,SMALL INTESTINE,"",,,,30,CG
T103241-1,T103241-1-0065,F,STOMACH,"",,,,30,CG
T103241-1,T103241-1-0065,F,LUNG,"",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, MAMMARY","",,,,30,CG
T103241-1,T103241-1-0065,F,"LARGE INTESTINE, COLON","",,,,30,CG
T103241-1,T103241-1-0065,F,LIVER,"",,,,30,CG
T103241-1,T103241-1-0065,F,TONSIL,"",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, LACRIMAL","",,,,30,CG
T103241-1,T103241-1-0065,F,OVARY,"",,,,30,CG
T103241-1,T103241-1-0065,F,SKIN,"",,,,30,CG
T103241-1,T103241-1-0065,F,ESOPHAGUS,"",,,,30,CG
T103241-1,T103241-1-0065,F,"LYMPH NODE, MESENTERIC","",,,,30,CG
T103241-1,T103241-1-0065,F,"GLAND, SALIVARY, SUBMANDIBULAR","",,,,30,CG
T103241-1,T103241-1-0065,F,VAGINA,"",,,,30,CG
T103241-1,T103241-1-0065,F,"ARTERY, AORTA","",,,,30,CG
T103241-1,T103241-1-0065,F,"LYMPH NODE, ILIAC","",,,,30,CG
T103241-1,T103241-1-0065,F,WHOLE ANIMAL,"",,,,30,CG
T103241-1,T103241-1-0033,M,"GLAND, SALIVARY, PAROTID","",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, SEMINAL VESICLE","",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, ZYMBAL","",,,,29,CG
T103241-1,T103241-1-0033,M,"SMALL INTESTINE, DUODENUM","",,,,29,CG
T103241-1,T103241-1-0033,M,TRACHEA,"",,,,29,CG
T103241-1,T103241-1-0033,M,PANCREAS,"",,,,29,CG
T103241-1,T103241-1-0033,M,"SMALL INTESTINE, ILEUM","",,,,29,CG
T103241-1,T103241-1-0033,M,TONGUE,"",,,,29,CG
T103241-1,T103241-1-0033,M,EYELID,"",,,,29,CG
T103241-1,T103241-1-0033,M,"ARTERY, AORTA","",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, ADRENAL","",,,,29,CG
T103241-1,T103241-1-0033,M,SPINAL CORD,"",,,,29,CG
T103241-1,T103241-1-0033,M,HEAD,"",,,,29,CG
T103241-1,T103241-1-0033,M,"LARGE INTESTINE, CECUM","",,,,29,CG
T103241-1,T103241-1-0033,M,LUNG,"",,,,29,CG
T103241-1,T103241-1-0033,M,"BONE, FEMUR","",,,,29,CG
T103241-1,T103241-1-0033,M,ESOPHAGUS,"",,,,29,CG
T103241-1,T103241-1-0033,M,"LARGE INTESTINE, RECTUM","",,,,29,CG
T103241-1,T103241-1-0033,M,"MUSCLE, SKELETAL","",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,,,29,CG
T103241-1,T103241-1-0033,M,SMALL INTESTINE,"",,,,29,CG
T103241-1,T103241-1-0033,M,URETHRA,"",,,,29,CG
T103241-1,T103241-1-0033,M,BRAIN,"",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, PITUITARY","",,,,29,CG
T103241-1,T103241-1-0033,M,LARYNX,"",,,,29,CG
T103241-1,T103241-1-0033,M,TESTIS,"",,,,29,CG
T103241-1,T103241-1-0033,M,"BONE, STERNUM","",,,,29,CG
T103241-1,T103241-1-0033,M,URINARY BLADDER,"",,,,29,CG
T103241-1,T103241-1-0033,M,"BONE MARROW, FEMUR","",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, SALIVARY","",,,,29,CG
T103241-1,T103241-1-0033,M,URETER,"",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, COAGULATING","",,,,29,CG
T103241-1,T103241-1-0033,M,"LYMPH NODE, ILIAC","",,,,29,CG
T103241-1,T103241-1-0033,M,"NERVE, SCIATIC","",,,,29,CG
T103241-1,T103241-1-0033,M,EPIDIDYMIS,"",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, HARDERIAN","",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, LACRIMAL","",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, MAMMARY","",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, PROSTATE","",,,,29,CG
T103241-1,T103241-1-0033,M,PEYER'S PATCH,"",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, SALIVARY, SUBLINGUAL","",,,,29,CG
T103241-1,T103241-1-0033,M,THYMUS,"",,,,29,CG
T103241-1,T103241-1-0033,M,WHOLE ANIMAL,"",,,,29,CG
T103241-1,T103241-1-0033,M,SPLEEN,"",,,,29,CG
T103241-1,T103241-1-0033,M,EYE,"",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, THYROID","",,,,29,CG
T103241-1,T103241-1-0033,M,LIVER,"",,,,29,CG
T103241-1,T103241-1-0033,M,PHARYNX,"",,,,29,CG
T103241-1,T103241-1-0033,M,"BONE MARROW, STERNUM","",,,,29,CG
T103241-1,T103241-1-0033,M,HEART,"",,,,29,CG
T103241-1,T103241-1-0033,M,LARGE INTESTINE,"",,,,29,CG
T103241-1,T103241-1-0033,M,"LYMPH NODE, MANDIBULAR","",,,,29,CG
T103241-1,T103241-1-0033,M,SKIN/SUBCUTIS,"",,,,29,CG
T103241-1,T103241-1-0033,M,BODY CAVITY,"",,,,29,CG
T103241-1,T103241-1-0033,M,"GLAND, PARATHYROID","",,,,29,CG
T103241-1,T103241-1-0033,M,"SMALL INTESTINE, JEJUNUM","",,,,29,CG
T103241-1,T103241-1-0033,M,KIDNEY,"",,,,29,CG
T103241-1,T103241-1-0033,M,"LYMPH NODE, MESENTERIC","",,,,29,CG
T103241-1,T103241-1-0033,M,NOSE,"",,,,29,CG
T103241-1,T103241-1-0033,M,SKIN,"",,,,29,CG
T103241-1,T103241-1-0033,M,"LARGE INTESTINE, COLON","",,,,29,CG
T103241-1,T103241-1-0033,M,"NERVE, OPTIC","",,,,29,CG
T103241-1,T103241-1-0033,M,STOMACH,"",,,,29,CG
T103241-1,T103241-1-0033,M,TONSIL,"",,,,29,CG
T103241-1,T103241-1-0033,M,SKIN,"",,,,29,CG
T103241-1,T103241-1-0035,M,TESTIS,"",,,,29,CG
T103241-1,T103241-1-0035,M,SPLEEN,"",,,,29,CG
T103241-1,T103241-1-0035,M,BODY CAVITY,"",,,,29,CG
T103241-1,T103241-1-0035,M,SKIN,"",,,,29,CG
T103241-1,T103241-1-0035,M,WHOLE ANIMAL,"",,,,29,CG
T103241-1,T103241-1-0035,M,"BONE, STERNUM","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, HARDERIAN","",,,,29,CG
T103241-1,T103241-1-0035,M,"NERVE, SCIATIC","",,,,29,CG
T103241-1,T103241-1-0035,M,"BONE MARROW, FEMUR","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, SALIVARY, SUBLINGUAL","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,,,29,CG
T103241-1,T103241-1-0035,M,KIDNEY,"",,,,29,CG
T103241-1,T103241-1-0035,M,"LARGE INTESTINE, COLON","",,,,29,CG
T103241-1,T103241-1-0035,M,LIVER,"",,,,29,CG
T103241-1,T103241-1-0035,M,PANCREAS,"",,,,29,CG
T103241-1,T103241-1-0035,M,EYELID,"",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, MAMMARY","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, PITUITARY","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, SALIVARY","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, ZYMBAL","",,,,29,CG
T103241-1,T103241-1-0035,M,NOSE,"",,,,29,CG
T103241-1,T103241-1-0035,M,SPINAL CORD,"",,,,29,CG
T103241-1,T103241-1-0035,M,"LYMPH NODE, MESENTERIC","",,,,29,CG
T103241-1,T103241-1-0035,M,"MUSCLE, SKELETAL","",,,,29,CG
T103241-1,T103241-1-0035,M,PHARYNX,"",,,,29,CG
T103241-1,T103241-1-0035,M,TONGUE,"",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, ADRENAL","",,,,29,CG
T103241-1,T103241-1-0035,M,HEAD,"",,,,29,CG
T103241-1,T103241-1-0035,M,LARYNX,"",,,,29,CG
T103241-1,T103241-1-0035,M,"LYMPH NODE, ILIAC","",,,,29,CG
T103241-1,T103241-1-0035,M,SKIN/SUBCUTIS,"",,,,29,CG
T103241-1,T103241-1-0035,M,EPIDIDYMIS,"",,,,29,CG
T103241-1,T103241-1-0035,M,"SMALL INTESTINE, ILEUM","",,,,29,CG
T103241-1,T103241-1-0035,M,URETHRA,"",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, LACRIMAL","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, THYROID","",,,,29,CG
T103241-1,T103241-1-0035,M,"LARGE INTESTINE, CECUM","",,,,29,CG
T103241-1,T103241-1-0035,M,"BONE MARROW, STERNUM","",,,,29,CG
T103241-1,T103241-1-0035,M,LARGE INTESTINE,"",,,,29,CG
T103241-1,T103241-1-0035,M,"LARGE INTESTINE, RECTUM","",,,,29,CG
T103241-1,T103241-1-0035,M,BRAIN,"",,,,29,CG
T103241-1,T103241-1-0035,M,HEART,"",,,,29,CG
T103241-1,T103241-1-0035,M,ESOPHAGUS,"",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, SALIVARY, PAROTID","",,,,29,CG
T103241-1,T103241-1-0035,M,"NERVE, OPTIC","",,,,29,CG
T103241-1,T103241-1-0035,M,"LYMPH NODE, MANDIBULAR","",,,,29,CG
T103241-1,T103241-1-0035,M,SMALL INTESTINE,"",,,,29,CG
T103241-1,T103241-1-0035,M,"ARTERY, AORTA","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, PARATHYROID","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, PROSTATE","",,,,29,CG
T103241-1,T103241-1-0035,M,PEYER'S PATCH,"",,,,29,CG
T103241-1,T103241-1-0035,M,"SMALL INTESTINE, JEJUNUM","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, COAGULATING","",,,,29,CG
T103241-1,T103241-1-0035,M,"GLAND, SEMINAL VESICLE","",,,,29,CG
T103241-1,T103241-1-0035,M,SKIN,"",,,,29,CG
T103241-1,T103241-1-0035,M,STOMACH,"",,,,29,CG
T103241-1,T103241-1-0035,M,TONSIL,"",,,,29,CG
T103241-1,T103241-1-0035,M,URINARY BLADDER,"",,,,29,CG
T103241-1,T103241-1-0035,M,"BONE, FEMUR","",,,,29,CG
T103241-1,T103241-1-0035,M,LUNG,"",,,,29,CG
T103241-1,T103241-1-0035,M,TRACHEA,"",,,,29,CG
T103241-1,T103241-1-0035,M,EYE,"",,,,29,CG
T103241-1,T103241-1-0035,M,THYMUS,"",,,,29,CG
T103241-1,T103241-1-0035,M,URETER,"",,,,29,CG
T103241-1,T103241-1-0035,M,"SMALL INTESTINE, DUODENUM","",,,,29,CG
T103241-1,T103241-1-0034,M,SKIN,"",,,,29,CG
T103241-1,T103241-1-0034,M,URETHRA,"",,,,29,CG
T103241-1,T103241-1-0034,M,"LARGE INTESTINE, COLON","",,,,29,CG
T103241-1,T103241-1-0034,M,"LARGE INTESTINE, RECTUM","",,,,29,CG
T103241-1,T103241-1-0034,M,"BONE, FEMUR","",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, COAGULATING","",,,,29,CG
T103241-1,T103241-1-0034,M,NOSE,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, PARATHYROID","",,,,29,CG
T103241-1,T103241-1-0034,M,"LARGE INTESTINE, CECUM","",,,,29,CG
T103241-1,T103241-1-0034,M,"NERVE, SCIATIC","",,,,29,CG
T103241-1,T103241-1-0034,M,THYMUS,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, THYROID","",,,,29,CG
T103241-1,T103241-1-0034,M,KIDNEY,"",,,,29,CG
T103241-1,T103241-1-0034,M,"MUSCLE, SKELETAL","",,,,29,CG
T103241-1,T103241-1-0034,M,"BONE MARROW, FEMUR","",,,,29,CG
T103241-1,T103241-1-0034,M,"BONE, STERNUM","",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, ADRENAL","",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, PROSTATE","",,,,29,CG
T103241-1,T103241-1-0034,M,LARGE INTESTINE,"",,,,29,CG
T103241-1,T103241-1-0034,M,LUNG,"",,,,29,CG
T103241-1,T103241-1-0034,M,"SMALL INTESTINE, DUODENUM","",,,,29,CG
T103241-1,T103241-1-0034,M,SPLEEN,"",,,,29,CG
T103241-1,T103241-1-0034,M,LARYNX,"",,,,29,CG
T103241-1,T103241-1-0034,M,"NERVE, OPTIC","",,,,29,CG
T103241-1,T103241-1-0034,M,ESOPHAGUS,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, PITUITARY","",,,,29,CG
T103241-1,T103241-1-0034,M,HEAD,"",,,,29,CG
T103241-1,T103241-1-0034,M,"LYMPH NODE, ILIAC","",,,,29,CG
T103241-1,T103241-1-0034,M,SMALL INTESTINE,"",,,,29,CG
T103241-1,T103241-1-0034,M,URINARY BLADDER,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,,,29,CG
T103241-1,T103241-1-0034,M,SKIN/SUBCUTIS,"",,,,29,CG
T103241-1,T103241-1-0034,M,TESTIS,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, ZYMBAL","",,,,29,CG
T103241-1,T103241-1-0034,M,SPINAL CORD,"",,,,29,CG
T103241-1,T103241-1-0034,M,STOMACH,"",,,,29,CG
T103241-1,T103241-1-0034,M,TRACHEA,"",,,,29,CG
T103241-1,T103241-1-0034,M,URETER,"",,,,29,CG
T103241-1,T103241-1-0034,M,PANCREAS,"",,,,29,CG
T103241-1,T103241-1-0034,M,TONGUE,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, MAMMARY","",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, SALIVARY","",,,,29,CG
T103241-1,T103241-1-0034,M,HEART,"",,,,29,CG
T103241-1,T103241-1-0034,M,PHARYNX,"",,,,29,CG
T103241-1,T103241-1-0034,M,"LYMPH NODE, MESENTERIC","",,,,29,CG
T103241-1,T103241-1-0034,M,"ARTERY, AORTA","",,,,29,CG
T103241-1,T103241-1-0034,M,"LYMPH NODE, MANDIBULAR","",,,,29,CG
T103241-1,T103241-1-0034,M,SKIN,"",,,,29,CG
T103241-1,T103241-1-0034,M,"BONE MARROW, STERNUM","",,,,29,CG
T103241-1,T103241-1-0034,M,BODY CAVITY,"",,,,29,CG
T103241-1,T103241-1-0034,M,EYE,"",,,,29,CG
T103241-1,T103241-1-0034,M,EYELID,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, LACRIMAL","",,,,29,CG
T103241-1,T103241-1-0034,M,EPIDIDYMIS,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, SEMINAL VESICLE","",,,,29,CG
T103241-1,T103241-1-0034,M,LIVER,"",,,,29,CG
T103241-1,T103241-1-0034,M,PEYER'S PATCH,"",,,,29,CG
T103241-1,T103241-1-0034,M,BRAIN,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, SALIVARY, SUBLINGUAL","",,,,29,CG
T103241-1,T103241-1-0034,M,"SMALL INTESTINE, ILEUM","",,,,29,CG
T103241-1,T103241-1-0034,M,"SMALL INTESTINE, JEJUNUM","",,,,29,CG
T103241-1,T103241-1-0034,M,WHOLE ANIMAL,"",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, HARDERIAN","",,,,29,CG
T103241-1,T103241-1-0034,M,"GLAND, SALIVARY, PAROTID","",,,,29,CG
T103241-1,T103241-1-0034,M,TONSIL,"",,,,29,CG
T103241-1,T103241-1-0069,F,HEAD,"",,,,30,CG
T103241-1,T103241-1-0069,F,SPLEEN,"",,,,30,CG
T103241-1,T103241-1-0069,F,URINARY BLADDER,"",,,,30,CG
T103241-1,T103241-1-0069,F,UTERUS,"",,,,30,CG
T103241-1,T103241-1-0069,F,BRAIN,"",,,,30,CG
T103241-1,T103241-1-0069,F,"LARGE INTESTINE, COLON","",,,,30,CG
T103241-1,T103241-1-0069,F,SKIN/SUBCUTIS,"",,,,30,CG
T103241-1,T103241-1-0069,F,TONGUE,"",,,,30,CG
T103241-1,T103241-1-0069,F,OVIDUCT,"",,,,30,CG
T103241-1,T103241-1-0069,F,BODY CAVITY,"",,,,30,CG
T103241-1,T103241-1-0069,F,"NERVE, SCIATIC","",,,,30,CG
T103241-1,T103241-1-0069,F,PEYER'S PATCH,"",,,,30,CG
T103241-1,T103241-1-0069,F,SMALL INTESTINE,"",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, PARATHYROID","",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, SALIVARY, SUBMANDIBULAR","",,,,30,CG
T103241-1,T103241-1-0069,F,"NERVE, OPTIC","",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, SALIVARY, PAROTID","",,,,30,CG
T103241-1,T103241-1-0069,F,"SMALL INTESTINE, DUODENUM","",,,,30,CG
T103241-1,T103241-1-0069,F,"MUSCLE, SKELETAL","",,,,30,CG
T103241-1,T103241-1-0069,F,SKIN,"",,,,30,CG
T103241-1,T103241-1-0069,F,TONSIL,"",,,,30,CG
T103241-1,T103241-1-0069,F,URETHRA,"",,,,30,CG
T103241-1,T103241-1-0069,F,"ARTERY, AORTA","",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, SALIVARY","",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, THYROID","",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, ZYMBAL","",,,,30,CG
T103241-1,T103241-1-0069,F,PANCREAS,"",,,,30,CG
T103241-1,T103241-1-0069,F,"SMALL INTESTINE, JEJUNUM","",,,,30,CG
T103241-1,T103241-1-0069,F,"BONE, STERNUM","",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, HARDERIAN","",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, PITUITARY","",,,,30,CG
T103241-1,T103241-1-0069,F,"BONE MARROW, FEMUR","",,,,30,CG
T103241-1,T103241-1-0069,F,SKIN,"",,,,30,CG
T103241-1,T103241-1-0069,F,STOMACH,"",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, ADRENAL","",,,,30,CG
T103241-1,T103241-1-0069,F,LARYNX,"",,,,30,CG
T103241-1,T103241-1-0069,F,LIVER,"",,,,30,CG
T103241-1,T103241-1-0069,F,LUNG,"",,,,30,CG
T103241-1,T103241-1-0069,F,"LYMPH NODE, MESENTERIC","",,,,30,CG
T103241-1,T103241-1-0069,F,THYMUS,"",,,,30,CG
T103241-1,T103241-1-0069,F,WHOLE ANIMAL,"",,,,30,CG
T103241-1,T103241-1-0069,F,KIDNEY,"",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, SALIVARY, SUBLINGUAL","",,,,30,CG
T103241-1,T103241-1-0069,F,HEART,"",,,,30,CG
T103241-1,T103241-1-0069,F,LARGE INTESTINE,"",,,,30,CG
T103241-1,T103241-1-0069,F,"LARGE INTESTINE, CECUM","",,,,30,CG
T103241-1,T103241-1-0069,F,"LARGE INTESTINE, RECTUM","",,,,30,CG
T103241-1,T103241-1-0069,F,"LYMPH NODE, MANDIBULAR","",,,,30,CG
T103241-1,T103241-1-0069,F,TRACHEA,"",,,,30,CG
T103241-1,T103241-1-0069,F,"BONE, FEMUR","",,,,30,CG
T103241-1,T103241-1-0069,F,PHARYNX,"",,,,30,CG
T103241-1,T103241-1-0069,F,URETER,"",,,,30,CG
T103241-1,T103241-1-0069,F,EYE,"",,,,30,CG
T103241-1,T103241-1-0069,F,"BONE MARROW, STERNUM","",,,,30,CG
T103241-1,T103241-1-0069,F,VAGINA,"",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, LACRIMAL","",,,,30,CG
T103241-1,T103241-1-0069,F,"SMALL INTESTINE, ILEUM","",,,,30,CG
T103241-1,T103241-1-0069,F,OVARY,"",,,,30,CG
T103241-1,T103241-1-0069,F,ESOPHAGUS,"",,,,30,CG
T103241-1,T103241-1-0069,F,"GLAND, MAMMARY","",,,,30,CG
T103241-1,T103241-1-0069,F,EYELID,"",,,,30,CG
T103241-1,T103241-1-0069,F,"LYMPH NODE, ILIAC","",,,,30,CG
T103241-1,T103241-1-0069,F,NOSE,"",,,,30,CG
T103241-1,T103241-1-0069,F,SPINAL CORD,"",,,,30,CG
T103241-1,T103241-1-0037,M,"MUSCLE, SKELETAL","",,,,29,CG
T103241-1,T103241-1-0037,M,SKIN/SUBCUTIS,"",,,,29,CG
T103241-1,T103241-1-0037,M,TONGUE,"",,,,29,CG
T103241-1,T103241-1-0037,M,"BONE MARROW, STERNUM","",,,,29,CG
T103241-1,T103241-1-0037,M,HEAD,"",,,,29,CG
T103241-1,T103241-1-0037,M,SPINAL CORD,"",,,,29,CG
T103241-1,T103241-1-0037,M,THYMUS,"",,,,29,CG
T103241-1,T103241-1-0037,M,EYE,"",,,,29,CG
T103241-1,T103241-1-0037,M,URINARY BLADDER,"",,,,29,CG
T103241-1,T103241-1-0037,M,ESOPHAGUS,"",,,,29,CG
T103241-1,T103241-1-0037,M,"GLAND, COAGULATING","",,,,29,CG
T103241-1,T103241-1-0037,M,"GLAND, HARDERIAN","",,,,29,CG
T103241-1,T103241-1-0037,M,BODY CAVITY,"",,,,29,CG
T103241-1,T103241-1-0037,M,SKIN,"",,,,29,CG
T103241-1,T103241-1-0037,M,"SMALL INTESTINE, DUODENUM","",,,,29,CG
T103241-1,T103241-1-0037,M,URETHRA,"",,,,29,CG
T103241-1,T103241-1-0037,M,LIVER,"",,,,29,CG
T103241-1,T103241-1-0037,M,"NERVE, OPTIC","",,,,29,CG
T103241-1,T103241-1-0037,M,"ARTERY, AORTA","",,,,29,CG
T103241-1,T103241-1-0037,M,EYELID,"",,,,29,CG
T103241-1,T103241-1-0037,M,SPLEEN,"",,,,29,CG
T103241-1,T103241-1-0037,M,TONSIL,"",,,,29,CG
T103241-1,T103241-1-0037,M,"GLAND, ADRENAL","",,,,29,CG
T103241-1,T103241-1-0037,M,"SMALL INTESTINE, ILEUM","",,,,29,CG
T103241-1,T103241-1-0037,M,"GLAND, PARATHYROID","",,,,29,CG
T103241-1,T103241-1-0037,M,"GLAND, SALIVARY, SUBMANDIBULAR","",,,,29,CG
T103241-1,T103241-1-0037,M,HEART,"",,,,29,CG
T103241-1,T103241-1-0037,M,"LARGE INTESTINE, COLON","",,,,29,CG
T103241-1,T103241-1-0037,M,"LYMPH NODE, ILIAC","",,,,29,CG
T103241-1,T103241-1-0037,M,STOMACH,"",,,,29,CG
T103241-1,T103241-1-0037,M,TRACHEA,"",,,,29,CG
T103241-1,T103241-1-0037,M,WHOLE ANIMAL,"",,,,29,CG
T103241-1,T103241-1-0037,M,"GLAND, PITUITARY","",,,,29,CG
T103241-1,T103241-1-0037,M,PEYER'S PATCH,"",,,,29,CG
T103241-1,T103241-1-0037,M,PHARYNX,"",,,,29,CG
T103241-1,T103241-1-0037,M,"LARGE INTESTINE, CECUM","",,,,29,CG
T103241-1,T103241-1-0037,M,LUNG,"",,,,29,CG
T103241-1,T103241-1-0037,M,EPIDIDYMIS,"",,,,29,CG
T103241-1,T103241-1-0037,M,"GLAND, PROSTATE","",,,,29,CG
T103241-1,T103241-1-0037,M,"GLAND, LACRIMAL","",,,,29,CG
T103241-1,T103241-1-0037,M,"LYMPH NODE, MANDIBULAR","",,,,29,CG
T103241-1,T103241-1-0037,M,URETER,"",,,,29,CG
T103241-1,T103241-1-0037,M,NOSE,"",,,,29,CG
T103241-1,T103241-1-0037,M,PANCREAS,"",,,,29,CG
T103241-1,T103241-1-0037,M,SKIN,"",,,,29,CG
T103241-1,T103241-1-0037,M,"BONE, FEMUR","",,,,29,CG
T103241-1,T103241-1-0037,M,"BONE, STERNUM","",,,,29,CG
